ano_assinatura_contrato;codigo_orgao_entidade_contratante;nome_orgao_entidade_contratante;indicador_fornecedor_estrangeiro;nome_empresarial_nome_fornecedor;nome_empresarial_nome_fornecedor_1;cnpj_cpf_fornecedor_formatado;nome_empresarial_nome_fornecedor_2;nome_empresarial_nome_fornecedor_3;tipo_pessoa_fornecedor;numero_processo_formatado;numero_contrato;contrato;indicador_termo_de_contrato;situacao_contrato;descricao_tipo_de_contrato;objeto_contrato;unnamed_17;unnamed_18;unnamed_19;unnamed_20;unnamed_21;unnamed_22;unnamed_23;unnamed_24;unnamed_25;unnamed_26;unnamed_27;unnamed_28;unnamed_29;unnamed_30;unnamed_31;unnamed_32;unnamed_33;unnamed_34;unnamed_35;unnamed_36;unnamed_37;unnamed_38;unnamed_39;unnamed_40;unnamed_41;unnamed_42;unnamed_43;unnamed_44;unnamed_45;unnamed_46;unnamed_47;unnamed_48;unnamed_49;unnamed_50;unnamed_51;unnamed_52;data_assinatura_contrato;data_inicio_vigencia_contrato;data_termino_vigencia_contrato;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_atualizado;valor_despesa_empenhada;valor_despesa_liquidada
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;00.329.295/0001-44;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;PESSOA JURÍDICA;2301762 000007/2022;9324278;DM-006/2022;SIM;Encerrado;Obra;"DM-006/2022 - Execução, em regime de empreitada de caráter emergencial, por preços unitários, das obras de Recuperação do Leito Estradal da Rodovia Estadual Pavimentada MG-129 - Trecho de Ouro Preto/Ouro Branco nos quilômetros km 162+400m LD, Km 162+500m LE, Km 162+700m LD, Km 162+900m LD, Km 162+900m LE, sob circunscrição da 17ª URG do DER/MG - Ponte Nova/MG, &#8203;inserido no Programa de Governo ""Infraestrutura Rodoviária""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-02-22;2022-02-23;2022-07-23;Obras e serviços de engenharia - Lei nº 8.666/93;Dispensa de Licitação;Dispensa de Licitação - Casos de emergência/calamidade pública;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=173595;15687704,11;15661514,13;15661514,13
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;00.329.295/0001-44;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;PESSOA JURÍDICA;2301762 000012/2022;9346073;DM-032/2022;SIM;Encerrado;Obra;DM-032/2022 - Estabilização de Talude de Corte nas Rodovias MG-320 - km 2 e MG-425 - km 66,8 , trechos Entrº BR-381 - Jaguaraçu / Vargem Alegre - Entrº BR-116. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 40ª URG do DER/MG - Coronel Fabriciano.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-09-26;2022-09-28;2024-01-29;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=549800;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=177198;4088422,99;4088422,99;4088422,99
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;00.329.295/0001-44;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;EMPAV EMPREENDIMENTOS E PAVIMENTACAO LTDA;PESSOA JURÍDICA;2301762 000079/2021;9321392;;SIM;Rescindido;Obra;DM-001/2022 - Estabilização de Talude de Corte na Rodovia MG-108, Local: km 113,3 e 115,8, trecho Pocrane - Entrº BR-474 e na Rodovia MG-111, Local: km 53,0, trecho Entrº p/ Manhuaçu - Entrº p/ Simonésia. A execução do serviço descrito está restrita ao âmbito de circunscrição da 29ª URG do DER/MG - Manhumirim.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-02-03;2022-02-05;2023-10-04;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=534273;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=173455;4128832,7;4124090,11;4124090,11
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ENECON ENGENHARIA LTDA.;ENECON ENGENHARIA LTDA.;33.830.043/0001-53;ENECON ENGENHARIA LTDA.;ENECON ENGENHARIA LTDA.;PESSOA JURÍDICA;2301520 000021/2022;9388867;DC-025/2022;SIM;Encerrado;Obra;DC-025/2022-Apoio à supervisão de obras de melhoramento, pavimentação e OAE's no trecho Pintópolis - Urucuia, extensãode 73,14 km, na rodovia MG-402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-11-23;2022-11-25;2025-11-17;Obras e serviços de engenharia - Lei nº 8.666/93;Tomada de Preços;Tomada de Preços - Até R$ 3.300.000,00;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=552808;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=181359;2907397,18;2502535,89;2502535,89
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ENGESPRO ENGENHARIA LTDA;ENGESPRO ENGENHARIA LTDA;00.604.322/0001-40;ENGESPRO ENGENHARIA LTDA;ENGESPRO ENGENHARIA LTDA;PESSOA JURÍDICA;2301901 000009/2021;9344755;DOV-005/2022;SIM;Vigente publicado;Serviço;É objeto do presente contrato, em regime de empreitada,  por preços unitários, a Prestação dos Serviços de Engenharia de Natureza Contínua com o Apoio ao Gerenciamento, à Operação e à Fiscalização de Trânsito mediante o uso de sistemas de pesagem de veículos, a elaboração de pesquisas e a confecção de matriz origem-destino de cargas - LOTE 05 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-07-28;2022-07-30;2027-08-08;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543430;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176050;44928469,25;12965985,3;12222631,95
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ENGESPRO ENGENHARIA LTDA;ENGESPRO ENGENHARIA LTDA;00.604.322/0001-40;ENGESPRO ENGENHARIA LTDA;ENGESPRO ENGENHARIA LTDA;PESSOA JURÍDICA;2301901 000009/2021;9344755;DOV-005/2022-A;SIM;Vigente publicado;Serviço;É objeto do presente contrato, em regime de empreitada,  por preços unitários, a Prestação dos Serviços de Engenharia de Natureza Contínua com o Apoio ao Gerenciamento, à Operação e à Fiscalização de Trânsito mediante o uso de sistemas de pesagem de veículos, a elaboração de pesquisas e a confecção de matriz origem-destino de cargas - LOTE 05 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-07-28;2022-07-30;2027-08-08;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543430;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176050;44928469,25;12965985,3;12222631,95
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ENGESPRO ENGENHARIA LTDA;ENGESPRO ENGENHARIA LTDA;00.604.322/0001-40;ENGESPRO ENGENHARIA LTDA;ENGESPRO ENGENHARIA LTDA;PESSOA JURÍDICA;2301901 000009/2021;9344755;DOV-005/2022-B;SIM;Vigente publicado;Serviço;É objeto do presente contrato, em regime de empreitada,  por preços unitários, a Prestação dos Serviços de Engenharia de Natureza Contínua com o Apoio ao Gerenciamento, à Operação e à Fiscalização de Trânsito mediante o uso de sistemas de pesagem de veículos, a elaboração de pesquisas e a confecção de matriz origem-destino de cargas - LOTE 05 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-07-28;2022-07-30;2027-08-08;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543430;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176050;44928469,25;12965985,3;12222631,95
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ETHOS ENGENHARIA DE INFRAESTRUTURA S/A;ETHOS ENGENHARIA DE INFRAESTRUTURA S/A;19.758.779/0001-37;ETHOS ENGENHARIA DE INFRAESTRUTURA S/A;ETHOS ENGENHARIA DE INFRAESTRUTURA S/A;PESSOA JURÍDICA;2301762 000015/2022;9345546;DM-029/2022;SIM;Encerrado;Obra;DM-029/2022 - Recuperação funcional do pavimento na Rodovia AMG-2595, Trecho Uberaba - Distrito Industrial III e AMG-2510, Trecho Entrº MG-2570 - Entrº MG-2595 (Av. Filomena Catarfina), extensão 28,00 km. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 25ª URG do DER/MG - Uberaba/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-08-31;2022-09-02;2024-09-01;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=550889;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176710;26033693,83;23360977,54;23360977,54
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ETHOS ENGENHARIA DE INFRAESTRUTURA S/A;ETHOS ENGENHARIA DE INFRAESTRUTURA S/A;19.758.779/0001-37;ETHOS ENGENHARIA DE INFRAESTRUTURA S/A;ETHOS ENGENHARIA DE INFRAESTRUTURA S/A;PESSOA JURÍDICA;2301762 000075/2021;9326050;DM-004/2022;SIM;Rescindido;Obra;DM-004/2022 - Recuperação Funcional do Pavimento na Rodovia MG -255, trecho Itapagipe - Iturama. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 31ª URG do DER/MG - Ituiutaba.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-03-03;2022-03-05;2024-03-04;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=533096;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=173850;32133422,68;31316895,35;31316895,35
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;PESSOA JURÍDICA;2301901 000009/2021;9344727;DOV-002/2022;SIM;Vigente publicado;Serviço;"É objeto do presente contrato, em regime de empreitada,  por preços unitários, a Prestação dos Serviços de Engenharia de Natureza Contínua com o Apoio ao Gerenciamento, à Operação e à Fiscalização de Trânsito mediante o uso de sistemas de pesagem de veículos, a elaboração de pesquisas e a confecção de matriz origem-destino de cargas,&#8203; conforme abaixo relacionados, inserido no Programa de Governo ""Operação e Segurança Viária"" e contemplado no PPAG, cujos quantitativos encontram-se discriminados na planilha ""Quadro de Quantidades e Preços Unitários"", que integra o presente contrato. LOTE 02.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-07-27;2022-07-29;2027-08-08;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543430;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176035;84466273,1;42224996,38;39996591,8
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;PESSOA JURÍDICA;2301901 000009/2021;9344727;DOV-002/2022-A;SIM;Vigente publicado;Serviço;"É objeto do presente contrato, em regime de empreitada,  por preços unitários, a Prestação dos Serviços de Engenharia de Natureza Contínua com o Apoio ao Gerenciamento, à Operação e à Fiscalização de Trânsito mediante o uso de sistemas de pesagem de veículos, a elaboração de pesquisas e a confecção de matriz origem-destino de cargas,&#8203; conforme abaixo relacionados, inserido no Programa de Governo ""Operação e Segurança Viária"" e contemplado no PPAG, cujos quantitativos encontram-se discriminados na planilha ""Quadro de Quantidades e Preços Unitários"", que integra o presente contrato. LOTE 02.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-07-27;2022-07-29;2027-08-08;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543430;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176035;84466273,1;42224996,38;39996591,8
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;PESSOA JURÍDICA;2301901 000009/2021;9344727;DOV-002/2022-B;SIM;Vigente publicado;Serviço;"É objeto do presente contrato, em regime de empreitada,  por preços unitários, a Prestação dos Serviços de Engenharia de Natureza Contínua com o Apoio ao Gerenciamento, à Operação e à Fiscalização de Trânsito mediante o uso de sistemas de pesagem de veículos, a elaboração de pesquisas e a confecção de matriz origem-destino de cargas,&#8203; conforme abaixo relacionados, inserido no Programa de Governo ""Operação e Segurança Viária"" e contemplado no PPAG, cujos quantitativos encontram-se discriminados na planilha ""Quadro de Quantidades e Preços Unitários"", que integra o presente contrato. LOTE 02.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-07-27;2022-07-29;2027-08-08;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543430;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176035;84466273,1;42224996,38;39996591,8
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;GUAXIMA ENGENHARIA LTDA;GUAXIMA ENGENHARIA LTDA;19.230.918/0001-55;GUAXIMA ENGENHARIA LTDA;GUAXIMA ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000087/2021;9327308;DM-009/2022;SIM;Encerrado;Obra;DM-009/2022 - execução do serviços de Manutenção rodoviária de natureza continuada para conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparação do corpo estradal e seus dispositivos sob circunscrição da 29ª URG - Manhumirim.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-03-31;2022-04-01;2025-04-04;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=541285;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174066;33358941,33;32427302,47;32427302,47
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;GUAXIMA ENGENHARIA LTDA;GUAXIMA ENGENHARIA LTDA;19.230.918/0001-55;GUAXIMA ENGENHARIA LTDA;GUAXIMA ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000087/2021;9327308;DM-009/2022-A;SIM;Encerrado;Obra;DM-009/2022 - execução do serviços de Manutenção rodoviária de natureza continuada para conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparação do corpo estradal e seus dispositivos sob circunscrição da 29ª URG - Manhumirim.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-03-31;2022-04-01;2025-04-04;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=541285;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174066;33358941,33;32427302,47;32427302,47
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;GUAXIMA ENGENHARIA LTDA;GUAXIMA ENGENHARIA LTDA;19.230.918/0001-55;GUAXIMA ENGENHARIA LTDA;GUAXIMA ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000087/2021;9327308;DM-009/2022-B;SIM;Encerrado;Obra;DM-009/2022 - execução do serviços de Manutenção rodoviária de natureza continuada para conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparação do corpo estradal e seus dispositivos sob circunscrição da 29ª URG - Manhumirim.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-03-31;2022-04-01;2025-04-04;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=541285;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174066;33358941,33;32427302,47;32427302,47
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HOUER ENGENHARIA LTDA;HOUER ENGENHARIA LTDA;18.578.135/0001-02;HOUER ENGENHARIA LTDA;HOUER ENGENHARIA LTDA;PESSOA JURÍDICA;2301601 000008/2022;9382502;DP-004/2023;SIM;Vigente publicado;Obra;A CONTRATAÇÃO DE EMPRESA DE ENGENHARIA CONSULTIVA PARA A PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO AO DER/MG, NA ÁREA DE PROJETO DE ENGENHARIA RODOVIÁRIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-07-26;2023-03-31;2026-11-10;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=559248;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=180202;27555595,9;23764001,97;22501797,81
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;19.256.565/0001-62;HWN ENGENHARIA LTDA;HWN ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000041/2021;9332667;DM-017/2022;SIM;Rescindido;Obra;Recuperação Funcional do Pavimento na Rodovia MG-410, trecho Bela Vista (Div. 39ª URG) - Entrº MGC-354 (p/Presidente Olegário). A execução dos serviços descritos está restrita ao âmbito de circunscrição da 14ª URG do DER/MG ¿ Patos de Minas, inserida no Programa ¿Estradas de Minas: Infraestrutura Logística¿, na Ação ¿Recuperação e Manutenção da Malha Viária¿ do Orçamento Geral do DER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-04-19;2022-04-21;2024-04-20;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=525462;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174422;10771774,25;7627526,89;7627526,89
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;IBIZA CONSTRUTORA LTDA;IBIZA CONSTRUTORA LTDA;05.000.710/0001-35;IBIZA CONSTRUTORA LTDA;IBIZA CONSTRUTORA LTDA;PESSOA JURÍDICA;2301520 000030/2021;9327347;DC-005/2022;SIM;Encerrado;Obra;DC 005-2022-ENCABEÇAMENTOS DA PONTE SOBRE O RIBEIRÃO JARDIM (54,00 X 10,00 M), NO TRECHO PIMENTA - ENTR. BR-265 (GUAPÉ), ESTACA 2121+18,00, RODOVIA MG-170 E A COMPLEMENTAÇÃO DA CONSTRUÇÃO DA PONTE SOBRE O CÓRREGO GRANDE OU CACHOEIRA, DIMENSÕES (30,00X10,00 M), NO TRECHO PIMENTA - ENTR. BR-265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-02-22;2022-02-24;2023-04-24;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=535840;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174107;4567009,55;0,0;0,0
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;JDS - ENGENHARIA E CONSULTORIA LTDA;JDS - ENGENHARIA E CONSULTORIA LTDA;40.376.139/0001-59;JDS - ENGENHARIA E CONSULTORIA LTDA;JDS - ENGENHARIA E CONSULTORIA LTDA;PESSOA JURÍDICA;1301608 000004/2021;9336934;DC-011/2022;SIM;Vencido;Obra;DC 011-2022-Apoio a supervisão de obras rodoviárias no trecho Três Pontas - Varginha (Estaca 80 a 610) - 10,60 km.  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-05-02;2022-05-03;2025-02-25;Obras e serviços de engenharia - Lei nº 8.666/93;Tomada de Preços;Tomada de Preços - Até R$ 3.300.000,00;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543079;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174523;1003964,33;798925,42;798925,42
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;JDS - ENGENHARIA E CONSULTORIA LTDA;JDS - ENGENHARIA E CONSULTORIA LTDA;40.376.139/0001-59;JDS - ENGENHARIA E CONSULTORIA LTDA;JDS - ENGENHARIA E CONSULTORIA LTDA;PESSOA JURÍDICA;2301520 000022/2022;9417573;DC-026/2022;SIM;Encerrado;Obra; DC 026/2022-Objeto do processo: apoio à supervisão da complementação das obras de melhoramento, pavimentação no trecho Fronteira dos Vales - Entr. MG-205 (Joaíma) , com 13,60 km de extensão, na rodovia MG-105. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-12-30;2023-12-22;2025-12-07;Obras e serviços de engenharia - Lei nº 8.666/93;Tomada de Preços;Tomada de Preços - Até R$ 3.300.000,00;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=552810;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=187274;1924617,33;1554719,07;1554719,07
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;JDS - ENGENHARIA E CONSULTORIA LTDA;JDS - ENGENHARIA E CONSULTORIA LTDA;40.376.139/0001-59;JDS - ENGENHARIA E CONSULTORIA LTDA;JDS - ENGENHARIA E CONSULTORIA LTDA;PESSOA JURÍDICA;2301520 000028/2021;9321339;DC-003/2022;SIM;Encerrado;Obra;DC-003/2022-Complementação da execução dos serviços de apoio a supervisão de obras rodoviárias e OAES's no trecho Caeté - Barão de Cocais e Contorno de Barão de Cocais, na Rodovia MGC-262.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-02-03;2022-02-05;2024-10-05;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=534072;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=173437;2682263,52;0,0;0,0
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;19.758.842/0001-35;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;PESSOA JURÍDICA;2301762 000033/2021;9333352;DM-016/2022;SIM;Rescindido;Obra;DM-016/2022 - Execução dos serviços de Recuperação Funcional do Pavimento na Rodovia MG-275, trecho Capela Nova - Entrº BR-040 (Carandaí). A execução dos serviços descritos está restrita ao âmbito de circunscrição da 04ª URG do DER/MG - BARBACENA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-04-19;2022-04-21;2024-04-20;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=524635;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174461;4476628,54;214052,32;214052,32
2022,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;19.758.842/0001-35;LCM CONSTRUCAO E COMERCIO S.A;LCM CONSTRUCAO E COMERCIO S.A;PESSOA JURÍDICA;2301762 000034/2021;9332216;DM-014/2022;SIM;Encerrado;Obra;"DM-014/2022 - Execução dos serviços de Recuperação Funcional do Pavimento na Rodovia MG-338, trecho Ibertioga - Campolide. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 04ª URG do DER/MG - BARBACENA&#8203;, inserida no Programa ¿Estradas de Minas: Infraestrutura Logística¿, na Ação ¿Recuperação e Manutenção da Malha Viária¿.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022-04-19;2022-04-21;2023-12-20;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=524639;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174378;6528547,57;6271475,5;6271475,5
